label,sentence
6,資材置場の通路で携帯電話で話をしていたところ、他の現場に向うために通路を後進してきたトラック（積載型小型移動式クレーン付き）の左後輪に頭部を轢かれた。
17,食品を輸送するため大型トレーラーで走行中、橋のところで道路左側の防護柵を突き破って約11ｍ下の河川敷に転落した。
17,トンネルの補強工事において、用水路の管理道路（幅3.8ｍ、アスファルト舗装）上を歩行中に、後進してきた4ｔトラックに跳ねられた。
17,営業活動を終え乗用車で国道を走行中、緩い左カーブのアイスバーン状態の路面でスピンし、左回転しながら対向車線にはみ出して対向の4ｔトラックと衝突した。
6,民有林の伐木作業で枝払い中に、跳ねた枝の勢いでチェーンソー本体上部が右顔面に激突した。
2,トラクターショベル（タイヤ式四輪駆動）で養鶏場の鶏糞をダンプトラックに積載し、後進で戻るときに後方右輪が約70ｃｍの段差で脱輪したため横転し下敷きになった。
7,コルゲートマシーンで発生した不良品の段ボールを裁断機に投入しているときに、左腕から頭部まで巻き込まれた。
2,配送先で荷卸を終え、トラック荷台に防水シートを掛けているときに転倒して頭を打った。
4,"砕石工場の井戸に設置している水中ポンプを交換するため、ポンプに接続された鉄管（直径15.5ｃｍ、長さ7ｍ）にワイヤーロープを掛けドラグ・ショベルで引き上げ地面に着地させたときに、バケットの吊りフックからワイヤーロープが外れたため鉄管が落下し激突された。
"
1,公園の樹木の剪定作業中、足場としていた石垣の上で躓いて1ｍ下の石畳通路に転落し、そのとき使用していた剪定バサミが左上腕に刺さった。
7,倉庫内でフォークリフトにより荷物を運搬中、メインマストとリフトブラケットとの隙間に頭部を入れて積荷の状況を確認しようとしたときに、リフトレバーに体の一部が触れたためフォークが上昇し頭部をはさまれた。
1,25ｔダンプトラックに採石場で出たズリを積んでプラントに向かう途中、路肩より約60ｍ下にダンプごと転落した。
17,3ｔトラックに醤油及びみりんを約2.4ｔ積んで国道を走行中、左カーブの登り坂で欄干に接触して横転しながら反対側の欄干及びガードレールに衝突した。
17,冷凍冷蔵車（積載荷重3ｔ）に青果物を積み県道を走行中、対向のトラック（積載荷重6ｔ）と衝突し反対側の堤防下に転落した。
7,鋼板製造工程にあるリコイル装置の定期修理でコイルカーのモーターを取り外したところ、付属するバランスウエイトが重力により降下したため、真下で清掃作業をしていた者が降下してきたバランスウエイトに挟まれた。
1,住宅の増築工事において、屋根上で寸法取りをしていて3.25ｍ下に墜落した。
6,鋼製パイプ（直径1.4ｍ、長さ14ｍ、質量11ｔ）の仕上加工中、パイプの側面に溶接されていた鋼製の矢板部材（直径14ｃｍ、長さ9.3ｍのパイプ）がターニングロールと接触したため、パイプがターニングロール上からずれ落ちて作業員に当たった。
17,ダンプカーで残土を捨場まで運搬中に荷崩れして残土が国道に散乱したため、一旦残土を捨場まで運んだのちに散乱した場所まで戻ってダンプカーを反対車線に駐車し、スコップで片付けていたときに走行中の乗用車に轢かれた。
1,ずい道上部を開削するため、岩盤上の土被り状況調査の掘削をしているときに、作業床端部より重機とともに転落し、車外に放り出されて重機の下敷きとなった。
7,15ｔトラックに鉄筋13ｔを積んでマンション新築工事現場に到着し、移動式クレーンで鉄筋を降ろしているときに、トラックが前方に動き出したので荷台上で玉掛け作業をしていた者が荷台から飛び降りてトラックを止めようとして、トラックと土手との間に挟まれた。
1,倉庫内で棚卸作業を行うため、フォークリフトの爪にパレット差し込んでそれに乗り、高さ4.9ｍの棚上にある製品数を確認しているときに足を踏み外して墜落した。
7,水質管理センターの沈砂池機械設備の改造工事において、沈砂排出機の補塗装を行うため点検口より中へ入ったときに、メーカーの試運転立会者が機械を動かしたため、沈砂排出機コンベア内の羽根に挟まれた。
13,変圧器を設置して高圧（6600Ｖ）を送電したところ、接続違いで隣設変圧器との異相が生じたため、接続換えの作業に取り掛かったときに開閉器の開放を誤っため感電した。
17,8ｔトラックに荷を積んで自動車道を走行中、インターチェンジの料金所を突破して県道沿いの地下道入口の擁壁に衝突した。
1,木造2階建てアパートの新築工事において、外部足場（高さ4.2ｍ）上で屋根の組立作業を行っていて、足場と躯体との間の開口部（38ｃｍ×2.8ｍ）から4.2ｍ下の1階コンクリート基礎部分に墜落した。
1,地下2階の排水タンクのスラブ上で、配管サポート金具にFRPライニングによる耐食加工を行うための下見していて、3.95ｍ下のタンク底に墜落した。
1,自動車販売店の鉄骨造りテントの設置作業において、鉄骨上に張ったテント上でテント布の接合部に布を貼る作業を行っているときに、テントの端から約3.7ｍ下の道路に墜落した。
